"id","frame_nmr","car_id","license_number","license_number_score","data_hora"
1102415,1287759,-1,"PVE7530",0.9708566665649414,"2025-08-11 05:53:57.553791-03"
1102416,1287759,-1,"PVE7530",0.9476732611656189,"2025-08-11 05:53:57.944177-03"
1102417,1287760,-1,"PVE7530",0.9456284046173096,"2025-08-11 05:53:58.14939-03"
1102418,1287760,-1,"PVE7530",0.962274968624115,"2025-08-11 05:53:58.348593-03"
1102419,1287761,-1,"PVE7530",0.9523666501045227,"2025-08-11 05:53:58.543984-03"
1102420,1287761,-1,"PVE7530",0.9484354853630066,"2025-08-11 05:53:58.709547-03"
1102421,1287762,-1,"PVE7530",0.9502507448196411,"2025-08-11 05:53:59.003564-03"
1102422,1287762,-1,"PVE7530",0.970250129699707,"2025-08-11 05:53:59.165387-03"
1102423,1287764,-1,"PYE7530",0.951087474822998,"2025-08-11 05:53:59.356471-03"
1102424,1287764,-1,"PVE7530",0.901969850063324,"2025-08-11 05:53:59.528326-03"
1102425,1287767,-1,"PYE7530",0.9500536918640137,"2025-08-11 05:53:59.717632-03"
1102426,1287767,-1,"PYE7530",0.9028860926628113,"2025-08-11 05:53:59.891258-03"
1102427,1289449,-1,"FOE0169",0.92130047082901,"2025-08-11 05:58:21.196074-03"
1102428,1289449,-1,"FOE0169",0.9030189514160156,"2025-08-11 05:58:21.377441-03"
1102429,1291881,-1,"RGD5806",0.9579575657844543,"2025-08-11 06:04:43.317614-03"
1102430,1291881,-1,"RGD5806",0.9534574151039124,"2025-08-11 06:04:43.491187-03"
1102431,1291882,-1,"RGD5806",0.9451313018798828,"2025-08-11 06:04:43.653042-03"
1102432,1291882,-1,"RGD5806",0.9225630164146423,"2025-08-11 06:04:43.812907-03"
1102433,1292712,-1,"GVC9622",0.6856063604354858,"2025-08-11 06:06:55.562484-03"
1102434,1292712,-1,"GVG9622",0.9014326333999634,"2025-08-11 06:06:55.738198-03"
1102435,1292713,-1,"GYG9622",0.7855794429779053,"2025-08-11 06:06:56.013935-03"
1102436,1292713,-1,"GVG9622",0.8142971396446228,"2025-08-11 06:06:56.217149-03"
1102437,1292714,-1,"GVC8622",0.845763087272644,"2025-08-11 06:06:56.398712-03"
1102438,1292714,-1,"GVG9622",0.9529515504837036,"2025-08-11 06:06:56.5683-03"
1102439,1292715,-1,"GVG9622",0.9053744077682495,"2025-08-11 06:06:56.732147-03"
1102440,1292715,-1,"GVG9622",0.9817907810211182,"2025-08-11 06:06:56.90386-03"
1102441,1292717,-1,"GVG9622",0.9554291367530823,"2025-08-11 06:06:57.07745-03"
1102442,1292717,-1,"GVG9622",0.9777442216873169,"2025-08-11 06:06:57.253164-03"
1102443,1292718,-1,"GVG9622",0.9411446452140808,"2025-08-11 06:06:57.422715-03"
1102444,1292718,-1,"GVG9622",0.9555493593215942,"2025-08-11 06:06:57.610056-03"
1102445,1292719,-1,"GVG9622",0.9594119191169739,"2025-08-11 06:06:57.789731-03"
1102446,1292719,-1,"GVG9622",0.977866530418396,"2025-08-11 06:06:57.986825-03"
1102447,1292721,-1,"GVG9622",0.9397068619728088,"2025-08-11 06:06:58.168395-03"
1102448,1292721,-1,"GVG9622",0.9722710847854614,"2025-08-11 06:06:58.355796-03"
1102449,1292722,-1,"GYG9622",0.9289564490318298,"2025-08-11 06:06:58.545226-03"
1102450,1292722,-1,"GYG9622",0.9704588651657104,"2025-08-11 06:06:58.714904-03"
1102451,1292724,-1,"GVG9622",0.9687886238098145,"2025-08-11 06:06:58.890554-03"
1102452,1292724,-1,"GVG9622",0.9706627726554871,"2025-08-11 06:06:59.068181-03"
1102453,1292725,-1,"GVG9622",0.9835661053657532,"2025-08-11 06:06:59.237824-03"
1102454,1292725,-1,"GVG9622",0.9464519023895264,"2025-08-11 06:06:59.39364-03"
1102455,1292726,-1,"GVG9622",0.9729042649269104,"2025-08-11 06:06:59.565305-03"
1102456,1292726,-1,"GVG9622",0.9722455143928528,"2025-08-11 06:06:59.736914-03"
1102457,1292727,-1,"GVG9622",0.9256043434143066,"2025-08-11 06:06:59.900728-03"
1102458,1292727,-1,"GVG9622",0.9498491287231445,"2025-08-11 06:07:00.058556-03"
1102459,1292729,-1,"GVC9622",0.8778833150863647,"2025-08-11 06:07:00.354437-03"
1102460,1292729,-1,"GVG9622",0.9591647386550903,"2025-08-11 06:07:00.518215-03"
1102461,1292730,-1,"GVG9622",0.9099199771881104,"2025-08-11 06:07:00.68788-03"
1102462,1292730,-1,"GYG9622",0.9260079860687256,"2025-08-11 06:07:00.863468-03"
1102463,1292733,-1,"GYG9622",0.8833727836608887,"2025-08-11 06:07:01.041083-03"
1102464,1292733,-1,"GYG9622",0.9406120777130127,"2025-08-11 06:07:01.204686-03"
1102465,1292736,-1,"GVG9622",0.8364835977554321,"2025-08-11 06:07:01.362457-03"
1102466,1292736,-1,"GVG9622",0.8716606497764587,"2025-08-11 06:07:01.534379-03"
1102467,1292737,-1,"GYG9622",0.888302206993103,"2025-08-11 06:07:02.780377-03"
1102468,1292737,-1,"GVG9622",0.9480236768722534,"2025-08-11 06:07:02.941994-03"
1102469,1292738,-1,"GVG9622",0.8582315444946289,"2025-08-11 06:07:03.10983-03"
1102470,1292738,-1,"GVG9622",0.8902237415313721,"2025-08-11 06:07:03.277363-03"
1102471,1292746,-1,"GVE9622",0.7362018823623657,"2025-08-11 06:07:03.681568-03"
1102472,1300736,-1,"TDC8426",0.9915871024131775,"2025-08-11 06:28:05.077074-03"
1102473,1300736,-1,"TDC8426",0.9868855476379395,"2025-08-11 06:28:05.311903-03"
1102474,1300737,-1,"TDC8426",0.9436224102973938,"2025-08-11 06:28:05.568471-03"
1102475,1300737,-1,"TDC8426",0.9270278811454773,"2025-08-11 06:28:05.738075-03"
1102476,1300739,-1,"TDC8426",0.8999080061912537,"2025-08-11 06:28:05.97675-03"
1102477,1300739,-1,"TDC8426",0.9029554724693298,"2025-08-11 06:28:06.142552-03"
1102478,1300740,-1,"TDC8426",0.7822958827018738,"2025-08-11 06:28:06.306125-03"
1102479,1300740,-1,"TDC8426",0.8078393340110779,"2025-08-11 06:28:06.460153-03"
1102480,1300742,-1,"TDC8426",0.9141101837158203,"2025-08-11 06:28:06.627225-03"
1102481,1300742,-1,"TDC8426",0.8467692732810974,"2025-08-11 06:28:06.79885-03"
1102482,1300744,-1,"TDC8426",0.6225320100784302,"2025-08-11 06:28:06.960426-03"
1102483,1300744,-1,"TDC8426",0.79318767786026,"2025-08-11 06:28:07.116243-03"
1102484,1300745,-1,"TDC8426",0.9094339609146118,"2025-08-11 06:28:07.28383-03"
1102485,1300745,-1,"TDC8426",0.8381924033164978,"2025-08-11 06:28:07.457376-03"
1102486,1300746,-1,"TDC8426",0.7701705098152161,"2025-08-11 06:28:07.609132-03"
1102487,1300747,-1,"TDC8426",0.7769718170166016,"2025-08-11 06:28:07.932841-03"
1102488,1300747,-1,"TDC8426",0.8625609278678894,"2025-08-11 06:28:08.098715-03"
1102489,1300748,-1,"TOC4426",0.7308144569396973,"2025-08-11 06:28:08.254536-03"
1102490,1300748,-1,"TOC8426",0.7378258109092712,"2025-08-11 06:28:08.42219-03"
1102491,1303380,-1,"TEB4180",0.9372414350509644,"2025-08-11 06:35:04.721829-03"
1102492,1303380,-1,"TEB4180",0.8932657837867737,"2025-08-11 06:35:04.895411-03"
1102493,1303382,-1,"TEB4180",0.9781702160835266,"2025-08-11 06:35:05.510926-03"
1102494,1303382,-1,"TEB4180",0.9511486887931824,"2025-08-11 06:35:05.690592-03"
1102754,1307714,-1,"SYV7362",0.6833119988441467,"2025-08-11 06:46:57.983066-03"
1102755,1307715,-1,"SYU7362",0.813641369342804,"2025-08-11 06:46:58.225531-03"
1102756,1307715,-1,"SYV7162",0.8369160294532776,"2025-08-11 06:46:58.391316-03"
1102757,1307716,-1,"SYV7362",0.9027573466300964,"2025-08-11 06:46:58.572683-03"
1102758,1307716,-1,"SYV7362",0.88665771484375,"2025-08-11 06:46:58.831304-03"
1102759,1307717,-1,"SYV7362",0.9333626627922058,"2025-08-11 06:46:59.036569-03"
1102760,1307717,-1,"SYV7362",0.963134229183197,"2025-08-11 06:46:59.202457-03"
1102761,1307718,-1,"SYV7362",0.978275716304779,"2025-08-11 06:46:59.484527-03"
1102762,1307718,-1,"SYV7362",0.9798411130905151,"2025-08-11 06:46:59.661821-03"
1102763,1307719,-1,"SYV7362",0.9953705072402954,"2025-08-11 06:46:59.817962-03"
1102764,1307719,-1,"SYV7362",0.9963730573654175,"2025-08-11 06:47:00.003371-03"
1102765,1307720,-1,"SYV7362",0.9953081011772156,"2025-08-11 06:47:00.186477-03"
1102766,1307720,-1,"SYV7362",0.9923956990242004,"2025-08-11 06:47:00.354288-03"
1102767,1307721,-1,"SYV7362",0.9944413304328918,"2025-08-11 06:47:01.527344-03"
1102768,1307721,-1,"SYV7362",0.9940749406814575,"2025-08-11 06:47:01.700994-03"
1102769,1307722,-1,"SYV7362",0.994395911693573,"2025-08-11 06:47:01.874679-03"
1102770,1307722,-1,"SYV7362",0.9947928190231323,"2025-08-11 06:47:02.040484-03"
1102771,1307723,-1,"SYV7362",0.9899988174438477,"2025-08-11 06:47:02.196244-03"
1102772,1307723,-1,"SYV7362",0.9948691129684448,"2025-08-11 06:47:02.365804-03"
1102773,1307724,-1,"SYV7362",0.9943365454673767,"2025-08-11 06:47:02.547444-03"
1102774,1307724,-1,"SYV7362",0.9932720065116882,"2025-08-11 06:47:02.705262-03"
1102775,1307725,-1,"SYV7362",0.9820971488952637,"2025-08-11 06:47:02.932-03"
1102776,1307725,-1,"SYV7362",0.9940675497055054,"2025-08-11 06:47:03.095817-03"
1102777,1307726,-1,"SYV7362",0.9923061728477478,"2025-08-11 06:47:03.348339-03"
1102778,1307726,-1,"SYV7362",0.9887579679489136,"2025-08-11 06:47:03.506161-03"
1102779,1307727,-1,"SYV7362",0.991082489490509,"2025-08-11 06:47:03.675722-03"
1102780,1307727,-1,"SYV7362",0.9858711361885071,"2025-08-11 06:47:03.847336-03"
1102781,1307728,-1,"SYV7362",0.9912901520729065,"2025-08-11 06:47:04.007104-03"
1102782,1307728,-1,"SYV7362",0.9824132919311523,"2025-08-11 06:47:04.172916-03"
1102783,1307729,-1,"SYV7362",0.9915772676467896,"2025-08-11 06:47:04.342591-03"
1102784,1307729,-1,"SYV7362",0.9882489442825317,"2025-08-11 06:47:04.51627-03"
1102785,1307730,-1,"SYV7362",0.9862049221992493,"2025-08-11 06:47:04.678155-03"
1102786,1307730,-1,"SYV7362",0.985549807548523,"2025-08-11 06:47:04.831911-03"
1102787,1307731,-1,"SYV7362",0.9804152846336365,"2025-08-11 06:47:05.066606-03"
1102788,1307731,-1,"SYV7362",0.9656592011451721,"2025-08-11 06:47:05.234203-03"
1102789,1307732,-1,"SYV7362",0.9851790070533752,"2025-08-11 06:47:05.40399-03"
1102790,1307732,-1,"SYV7362",0.9778730273246765,"2025-08-11 06:47:05.573659-03"
1102791,1307733,-1,"SYV7362",0.9828305244445801,"2025-08-11 06:47:05.731427-03"
1102792,1307733,-1,"SYV7362",0.973932683467865,"2025-08-11 06:47:05.899032-03"
1102793,1307734,-1,"SYV7362",0.9853560328483582,"2025-08-11 06:47:06.112171-03"
1102794,1307734,-1,"SYV7362",0.9913392066955566,"2025-08-11 06:47:06.283783-03"
1102795,1307735,-1,"SYV7362",0.9560876488685608,"2025-08-11 06:47:06.457312-03"
1102796,1307735,-1,"SYV7362",0.9485216736793518,"2025-08-11 06:47:06.624901-03"
1102797,1307736,-1,"SYV7362",0.9724488854408264,"2025-08-11 06:47:06.780658-03"
1102798,1307736,-1,"SYV7362",0.9571065902709961,"2025-08-11 06:47:06.954257-03"
1102799,1307737,-1,"SYV7362",0.9649757146835327,"2025-08-11 06:47:07.125848-03"
1102800,1307737,-1,"SYV7362",0.9330077171325684,"2025-08-11 06:47:07.281969-03"
1102801,1307738,-1,"SYV7362",0.9039372205734253,"2025-08-11 06:47:07.5009-03"
1102802,1307738,-1,"SYV7362",0.9416556358337402,"2025-08-11 06:47:07.656632-03"
1102803,1308040,-1,"ORB4237",0.9027117490768433,"2025-08-11 06:47:59.296891-03"
1102804,1308040,-1,"ORB4237",0.8159055113792419,"2025-08-11 06:47:59.468515-03"
1102805,1308260,-1,"EYY1246",0.8076033592224121,"2025-08-11 06:48:31.932995-03"
1102806,1308260,-1,"EYY1246",0.8743239641189575,"2025-08-11 06:48:32.098253-03"
1102807,1308261,-1,"EYY1246",0.9123491048812866,"2025-08-11 06:48:32.335198-03"
1102808,1308261,-1,"EYY1246",0.9050936698913574,"2025-08-11 06:48:32.502828-03"
1102809,1308262,-1,"EYY1246",0.9485218524932861,"2025-08-11 06:48:32.952415-03"
1102810,1308263,-1,"EYY1246",0.8788906335830688,"2025-08-11 06:48:33.13004-03"
1102811,1308263,-1,"EYN1246",0.8941107988357544,"2025-08-11 06:48:33.311651-03"
1102812,1308264,-1,"EYV1246",0.9201400279998779,"2025-08-11 06:48:33.488987-03"
1102813,1308264,-1,"EYV1246",0.9071201086044312,"2025-08-11 06:48:33.658829-03"
1102814,1308265,-1,"EYV1246",0.9091454744338989,"2025-08-11 06:48:33.897593-03"
1102815,1308265,-1,"EYY1246",0.9445798397064209,"2025-08-11 06:48:34.065151-03"
1102816,1308266,-1,"EYV1246",0.7841565608978271,"2025-08-11 06:48:34.2368-03"
1102817,1308266,-1,"EYV1246",0.8126722574234009,"2025-08-11 06:48:34.408402-03"
1102818,1308506,-1,"HLJ7720",0.923084020614624,"2025-08-11 06:49:08.20835-03"
1102819,1308506,-1,"HLJ7720",0.930713415145874,"2025-08-11 06:49:08.397814-03"
1102820,1308507,-1,"ILJ7720",0.6932818293571472,"2025-08-11 06:49:08.75493-03"
1102821,1308508,-1,"HLJ7720",0.9018157124519348,"2025-08-11 06:49:10.143592-03"
1102822,1308510,-1,"HLJ7720",0.9331125020980835,"2025-08-11 06:49:10.668533-03"
1102823,1308510,-1,"HLJ7720",0.9423757791519165,"2025-08-11 06:49:10.85594-03"
1102824,1308511,-1,"HLJ7720",0.948163628578186,"2025-08-11 06:49:11.041313-03"
1102825,1308512,-1,"HLJ7720",0.9788650274276733,"2025-08-11 06:49:11.372834-03"
1102826,1308512,-1,"HLJ7720",0.9751337170600891,"2025-08-11 06:49:11.556577-03"
1102827,1308513,-1,"HLJ7720",0.9858404994010925,"2025-08-11 06:49:11.75971-03"
1102828,1308513,-1,"HLJ7720",0.984752893447876,"2025-08-11 06:49:11.952544-03"
1102829,1308514,-1,"HLJ7720",0.9821361303329468,"2025-08-11 06:49:12.185518-03"
1102830,1308514,-1,"HLJ7720",0.9768227934837341,"2025-08-11 06:49:12.353091-03"
1102831,1308515,-1,"HLJ7720",0.8785701990127563,"2025-08-11 06:49:12.621372-03"
1102832,1308515,-1,"HLJ7720",0.9754274487495422,"2025-08-11 06:49:12.792686-03"
1102833,1308516,-1,"HLJ7720",0.9262101054191589,"2025-08-11 06:49:13.0294-03"
1102834,1308516,-1,"HLJ7720",0.9601349830627441,"2025-08-11 06:49:13.230569-03"
1102835,1308517,-1,"HLJ7720",0.9344069957733154,"2025-08-11 06:49:13.437691-03"
1102836,1308517,-1,"HLJ7720",0.9689366221427917,"2025-08-11 06:49:13.642892-03"
1102837,1308518,-1,"HLJ7720",0.9565553069114685,"2025-08-11 06:49:13.909085-03"
1102838,1308518,-1,"HLJ7720",0.9450730681419373,"2025-08-11 06:49:14.114237-03"
1102839,1308519,-1,"HLJ7720",0.945968747138977,"2025-08-11 06:49:14.358722-03"
1102840,1308519,-1,"HLJ7720",0.9463936686515808,"2025-08-11 06:49:14.554069-03"
1102841,1308520,-1,"HLJ7720",0.9835605621337891,"2025-08-11 06:49:14.747174-03"
1102842,1308520,-1,"HLJ7720",0.9855018854141235,"2025-08-11 06:49:14.9583-03"
1102843,1308521,-1,"HLJ7720",0.9892403483390808,"2025-08-11 06:49:15.341204-03"
1102844,1308521,-1,"HLJ7720",0.9886026978492737,"2025-08-11 06:49:15.518589-03"
1102845,1308522,-1,"HLJ7720",0.985652506351471,"2025-08-11 06:49:15.76333-03"
1102846,1308522,-1,"HLJ7720",0.9718039035797119,"2025-08-11 06:49:15.925123-03"
1102847,1308523,-1,"HLJ7720",0.9571040272712708,"2025-08-11 06:49:16.08295-03"
1102848,1308523,-1,"HLJ7720",0.9279091358184814,"2025-08-11 06:49:16.266279-03"
1102849,1308524,-1,"HLJ7720",0.9699312448501587,"2025-08-11 06:49:16.437885-03"
1102850,1308524,-1,"HLJ7720",0.9626129865646362,"2025-08-11 06:49:16.595739-03"
1102851,1308525,-1,"HLJ7720",0.9777733087539673,"2025-08-11 06:49:16.753049-03"
1102852,1308525,-1,"HLJ7720",0.9684156179428101,"2025-08-11 06:49:16.932671-03"
1102853,1308526,-1,"HLJ7720",0.9803450107574463,"2025-08-11 06:49:17.106263-03"
1102854,1308526,-1,"HLJ7720",0.9698152542114258,"2025-08-11 06:49:17.273858-03"
1102855,1308527,-1,"HLJ7720",0.9016260504722595,"2025-08-11 06:49:18.506167-03"
1102856,1308527,-1,"HLJ7720",0.9302713871002197,"2025-08-11 06:49:18.661928-03"
1102857,1308528,-1,"HLJ7720",0.922895073890686,"2025-08-11 06:49:18.831501-03"
1102858,1308528,-1,"HLJ7720",0.9483674764633179,"2025-08-11 06:49:19.011113-03"
1102859,1308529,-1,"HLJ7720",0.8957794308662415,"2025-08-11 06:49:19.186738-03"
1102860,1308529,-1,"HLJ7720",0.9249470233917236,"2025-08-11 06:49:19.352354-03"
1102861,1308530,-1,"HLJ7720",0.9444609880447388,"2025-08-11 06:49:19.51616-03"
1102862,1308530,-1,"HLJ7720",0.9467085599899292,"2025-08-11 06:49:19.689787-03"
1102863,1308531,-1,"HLJ7720",0.8812241554260254,"2025-08-11 06:49:19.859339-03"
1102864,1308531,-1,"HLJ7720",0.9279887676239014,"2025-08-11 06:49:20.01919-03"
1102865,1308532,-1,"HLJ7720",0.9072179794311523,"2025-08-11 06:49:20.242151-03"
1102866,1308532,-1,"HLJ7720",0.9736390709877014,"2025-08-11 06:49:20.39391-03"
1102867,1308533,-1,"HLJ7720",0.9126114845275879,"2025-08-11 06:49:20.806239-03"
1102868,1308534,-1,"HLJ7720",0.963556170463562,"2025-08-11 06:49:20.98183-03"
1102869,1308534,-1,"HLJ7720",0.9556291103363037,"2025-08-11 06:49:21.15354-03"
1102870,1308535,-1,"HLJ7720",0.956165075302124,"2025-08-11 06:49:21.305594-03"
1102871,1308535,-1,"HLJ7720",0.9171139001846313,"2025-08-11 06:49:21.467212-03"
1102872,1308536,-1,"HLJ7720",0.9184780120849609,"2025-08-11 06:49:21.637069-03"
1102873,1308536,-1,"HLJ7720",0.9556642770767212,"2025-08-11 06:49:21.804625-03"
1102874,1308539,-1,"PYA9474",0.814679741859436,"2025-08-11 06:49:22.443865-03"
1102875,1308539,-1,"PYW8474",0.7181810736656189,"2025-08-11 06:49:22.611408-03"
1102876,1308540,-1,"PYW9474",0.8684579730033875,"2025-08-11 06:49:22.77697-03"
1102877,1308540,-1,"PYW9474",0.9272246360778809,"2025-08-11 06:49:22.944813-03"
1102878,1308588,-1,"CXE1476",0.9228036999702454,"2025-08-11 06:49:24.10942-03"
1102879,1308588,-1,"CXE1476",0.9052404165267944,"2025-08-11 06:49:24.271323-03"
1102880,1308589,-1,"CXE1426",0.8463296294212341,"2025-08-11 06:49:24.427103-03"
1102881,1308589,-1,"CXE1426",0.9022817015647888,"2025-08-11 06:49:24.608578-03"
1102882,1308591,-1,"CXE1470",0.7932508587837219,"2025-08-11 06:49:25.091792-03"
1102883,1308591,-1,"CXE1426",0.8148146867752075,"2025-08-11 06:49:25.263692-03"
1102884,1308593,-1,"CXE1470",0.806070864200592,"2025-08-11 06:49:26.775975-03"
1102885,1308595,-1,"CXE2478",0.7035555839538574,"2025-08-11 06:49:27.425107-03"
1102886,1308597,-1,"CXE5476",0.6739388704299927,"2025-08-11 06:49:28.070125-03"
1102887,1308597,-1,"CXE1476",0.7428051829338074,"2025-08-11 06:49:28.243821-03"
1102888,1308672,-1,"ETI4F09",0.981846272945404,"2025-08-11 06:49:43.477369-03"
1102889,1308672,-1,"ETI4F09",0.9774671792984009,"2025-08-11 06:49:43.650969-03"
1102890,1308673,-1,"ETI4F09",0.9742183685302734,"2025-08-11 06:49:43.842492-03"
1102891,1308673,-1,"ETI4F09",0.9807562232017517,"2025-08-11 06:49:44.027879-03"
1102892,1308674,-1,"ETI4F09",0.9836950302124023,"2025-08-11 06:49:44.193725-03"
1102893,1308674,-1,"ETI4F09",0.974612295627594,"2025-08-11 06:49:44.355266-03"
1102894,1308675,-1,"ETI4F09",0.9664572477340698,"2025-08-11 06:49:44.529114-03"
1102895,1308675,-1,"ETI4F09",0.9761702418327332,"2025-08-11 06:49:44.714549-03"
1102896,1308676,-1,"ETI4F09",0.9770281910896301,"2025-08-11 06:49:44.882181-03"
1102897,1308676,-1,"ETI4F09",0.9767879247665405,"2025-08-11 06:49:45.041989-03"
1102898,1308677,-1,"ETI4F09",0.9529176950454712,"2025-08-11 06:49:45.21965-03"
1102899,1308677,-1,"ETI4F09",0.9638570547103882,"2025-08-11 06:49:45.399026-03"
1102900,1308678,-1,"ETI4F09",0.9792371392250061,"2025-08-11 06:49:45.562858-03"
1102901,1308678,-1,"ETI4F09",0.9303932189941406,"2025-08-11 06:49:45.722488-03"
1102902,1308679,-1,"ETI4F09",0.9843502640724182,"2025-08-11 06:49:45.898101-03"
1102903,1308679,-1,"ETI4F09",0.9771451950073242,"2025-08-11 06:49:46.071404-03"
1102904,1308680,-1,"ETI4F09",0.9790706038475037,"2025-08-11 06:49:46.233196-03"
1102905,1308680,-1,"ETI4F09",0.9771986603736877,"2025-08-11 06:49:46.402815-03"
1102906,1308681,-1,"ETI4F09",0.9571821093559265,"2025-08-11 06:49:46.578454-03"
1102907,1308681,-1,"ETI4F09",0.9655567407608032,"2025-08-11 06:49:46.747747-03"
1102908,1308682,-1,"ETI4F09",0.972618043422699,"2025-08-11 06:49:46.909536-03"
1102909,1308682,-1,"ETI4F09",0.9632242918014526,"2025-08-11 06:49:47.077161-03"
1102910,1308683,-1,"ETI4F09",0.9690632224082947,"2025-08-11 06:49:47.250762-03"
1102911,1308683,-1,"ETI4F09",0.9610578417778015,"2025-08-11 06:49:47.426402-03"
1102912,1308684,-1,"ETI4F09",0.9414976239204407,"2025-08-11 06:49:47.580144-03"
1102913,1308684,-1,"ETI4F09",0.963935375213623,"2025-08-11 06:49:47.746006-03"
1102914,1308685,-1,"ETI4F09",0.9243764281272888,"2025-08-11 06:49:47.921578-03"
1102915,1308685,-1,"ETI4F09",0.9581573605537415,"2025-08-11 06:49:48.091176-03"
1102916,1308686,-1,"ETI4F09",0.9192535281181335,"2025-08-11 06:49:48.258754-03"
1102917,1308686,-1,"ETI4F09",0.9552035927772522,"2025-08-11 06:49:48.418554-03"
1102918,1308687,-1,"ETI4F09",0.9541962742805481,"2025-08-11 06:49:48.59626-03"
1102919,1308687,-1,"ETI4F09",0.9703115224838257,"2025-08-11 06:49:48.767855-03"
1102920,1308688,-1,"ETI4F09",0.9815125465393066,"2025-08-11 06:49:48.925624-03"
1102921,1308688,-1,"ETI4F09",0.9751834869384766,"2025-08-11 06:49:49.081422-03"
1102922,1308689,-1,"ETI4F09",0.9605429768562317,"2025-08-11 06:49:49.2453-03"
1102923,1308689,-1,"ETI4F09",0.9710285067558289,"2025-08-11 06:49:49.416882-03"
1102924,1308690,-1,"ETI4F09",0.9641596674919128,"2025-08-11 06:49:49.570664-03"
1102925,1308690,-1,"ETI4F09",0.9511672258377075,"2025-08-11 06:49:49.730531-03"
1102926,1308691,-1,"ETI4F09",0.9754520058631897,"2025-08-11 06:49:49.900148-03"
1102927,1308691,-1,"ETI4F09",0.9302698969841003,"2025-08-11 06:49:50.063993-03"
1102928,1308693,-1,"ETI4F09",0.8050135374069214,"2025-08-11 06:49:50.569152-03"
1102929,1308693,-1,"ETI4F09",0.7867739796638489,"2025-08-11 06:49:50.740697-03"
1102930,1308694,-1,"ETI4F09",0.8061434030532837,"2025-08-11 06:49:51.060381-03"
1102931,1308695,-1,"ETI4F05",0.7412614822387695,"2025-08-11 06:49:51.397546-03"
1102932,1308696,-1,"ETI4F09",0.8183661103248596,"2025-08-11 06:49:51.563398-03"
1102933,1308696,-1,"ETI4F09",0.8382764458656311,"2025-08-11 06:49:51.719174-03"
1102934,1308697,-1,"ETI4F09",0.9422999024391174,"2025-08-11 06:49:51.888862-03"
1102935,1308697,-1,"ETI4F09",0.8913136720657349,"2025-08-11 06:49:52.058471-03"
1102936,1308698,-1,"EII4F09",0.8824295997619629,"2025-08-11 06:49:52.210518-03"
1102937,1308698,-1,"EII4F09",0.9087023138999939,"2025-08-11 06:49:52.368349-03"
1102938,1308699,-1,"ETI4F09",0.8724488615989685,"2025-08-11 06:49:52.546001-03"
1102939,1308699,-1,"ETI4F09",0.8822141289710999,"2025-08-11 06:49:52.71754-03"
1102940,1308700,-1,"ETI4F09",0.8513544797897339,"2025-08-11 06:49:52.86933-03"
1102941,1308700,-1,"ETI4F09",0.8944978713989258,"2025-08-11 06:49:53.031181-03"
1102942,1308701,-1,"ETI4F09",0.7976540923118591,"2025-08-11 06:49:54.368012-03"
1102943,1308702,-1,"EII4F09",0.790467381477356,"2025-08-11 06:49:54.541612-03"
1102944,1308702,-1,"ETI4F09",0.7955079078674316,"2025-08-11 06:49:54.705486-03"
1102945,1308703,-1,"LII4F09",0.8541359901428223,"2025-08-11 06:49:55.040624-03"
1102946,1309187,-1,"OOJ0356",0.6229292750358582,"2025-08-11 06:51:08.129276-03"
1102947,1309188,-1,"OOZ0365",0.8904750347137451,"2025-08-11 06:51:08.510084-03"
1102948,1309189,-1,"OOZ0365",0.8759443163871765,"2025-08-11 06:51:09.178959-03"
1102949,1309190,-1,"OOZ0365",0.8750534057617188,"2025-08-11 06:51:09.399944-03"
1102950,1309190,-1,"OQZ0365",0.8266299962997437,"2025-08-11 06:51:09.555728-03"
1102951,1309198,-1,"OOZ0365",0.8936192393302917,"2025-08-11 06:51:12.165615-03"
1102952,1309198,-1,"OOZ0365",0.8847689032554626,"2025-08-11 06:51:12.319401-03"
1102953,1309207,-1,"OOZ0365",0.7884946465492249,"2025-08-11 06:51:15.373177-03"
1102954,1309208,-1,"OOZ0365",0.5187228322029114,"2025-08-11 06:51:15.528946-03"
1102955,1309283,-1,"HFE8798",0.8757199645042419,"2025-08-11 06:51:25.627189-03"
1102956,1309283,-1,"HFE8798",0.8733367919921875,"2025-08-11 06:51:25.79279-03"
1102957,1309397,-1,"GFI6C10",0.9420009851455688,"2025-08-11 06:51:47.361987-03"
1102958,1309397,-1,"GFI6C10",0.9762206077575684,"2025-08-11 06:51:47.525828-03"
1102959,1309398,-1,"OFI4010",0.7885972261428833,"2025-08-11 06:51:47.691406-03"
1102960,1309398,-1,"QFI6010",0.78914874792099,"2025-08-11 06:51:47.863059-03"
1102961,1309503,-1,"CNP1650",0.5568271279335022,"2025-08-11 06:52:09.122517-03"
1102962,1309504,-1,"RNP7630",0.9828281402587891,"2025-08-11 06:52:09.613773-03"
1102963,1309504,-1,"RNP7630",0.9547799229621887,"2025-08-11 06:52:09.783159-03"
1102964,1309505,-1,"RNP7630",0.7162304520606995,"2025-08-11 06:52:09.952732-03"
1102965,1309601,-1,"PHI2611",0.5105547308921814,"2025-08-11 06:52:18.548862-03"
1102966,1309602,-1,"PHT2677",0.697705864906311,"2025-08-11 06:52:18.973309-03"
1102967,1309602,-1,"PHI2671",0.6775919795036316,"2025-08-11 06:52:19.138941-03"
1102968,1309603,-1,"PHT2677",0.829631507396698,"2025-08-11 06:52:19.308498-03"
